id,t,lon,lat
5,1372663185,-8.640549,41.153562
5,1372663200,-8.642538,41.154129
5,1372663215,-8.643573,41.154453
5,1372663230,-8.643555,41.154471
5,1372663245,-8.644554,41.154516
5,1372663260,-8.647281,41.154246
5,1372663275,-8.64747,41.154246
5,1372663290,-8.647515,41.154237
5,1372663305,-8.648001,41.154237
5,1372663320,-8.649522,41.154165
5,1372663335,-8.650575,41.153616
5,1372663350,-8.651997,41.152383
5,1372663365,-8.653968,41.152167
5,1372663380,-8.655795,41.15187
5,1372663395,-8.657604,41.151015
5,1372663410,-8.658963,41.151699
5,1372663425,-8.659071,41.153148
5,1372663440,-8.659818,41.153103
5,1372663455,-8.661591,41.153058
5,1372663470,-8.662653,41.154624
5,1372663485,-8.663679,41.156091
5,1372663500,-8.664318,41.156613
5,1372663515,-8.665524,41.15619
5,1372663530,-8.666415,41.156829
5,1372663545,-8.666586,41.157171
7,1372662642,-8.591301,41.162616
7,1372662657,-8.591022,41.162517
7,1372662672,-8.591814,41.161545
7,1372662687,-8.593047,41.160627
7,1372662702,-8.595333,41.160726
7,1372662717,-8.59725,41.160978
7,1372662732,-8.599464,41.161275
7,1372662747,-8.599995,41.16132
7,1372662762,-8.600994,41.161455
7,1372662777,-8.603298,41.161806
7,1372662792,-8.605269,41.162067
7,1372662807,-8.607249,41.162238
7,1372662822,-8.608896,41.162463
7,1372662837,-8.610678,41.16267
7,1372662852,-8.610975,41.162679
7,1372662867,-8.610957,41.162661
7,1372662882,-8.610939,41.162661
7,1372662897,-8.611893,41.162796
7,1372662912,-8.614386,41.163093
7,1372662927,-8.616582,41.163381
7,1372662942,-8.618751,41.163642
7,1372662957,-8.620353,41.16384
7,1372662972,-8.620353,41.163831
7,1372662987,-8.620344,41.16384
7,1372663002,-8.620803,41.163471
7,1372663017,-8.620893,41.162913
7,1372663032,-8.620848,41.162949
7,1372663047,-8.620803,41.162967
7,1372663062,-8.620866,41.162508
7,1372663077,-8.6211,41.161338
7,1372663092,-8.621559,41.160537
7,1372663107,-8.623197,41.16033
7,1372663122,-8.624241,41.160024
7,1372663137,-8.624304,41.160024
8,1372662148,-8.616033,41.140485
8,1372662163,-8.614755,41.140944
8,1372662178,-8.614404,41.141925
8,1372662193,-8.61381,41.143032
8,1372662208,-8.612523,41.144013
8,1372662223,-8.611965,41.144481
8,1372662238,-8.611794,41.144553
8,1372662253,-8.611695,41.144553
8,1372662268,-8.611182,41.144958
8,1372662283,-8.610534,41.143995
8,1372662298,-8.60931,41.143203
8,1372662313,-8.6085,41.143113
8,1372662328,-8.6085,41.143122
8,1372662343,-8.608482,41.143122
8,1372662358,-8.607375,41.14251
8,1372662373,-8.605341,41.142987
8,1372662388,-8.604621,41.143914
8,1372662403,-8.60301,41.14341
8,1372662418,-8.602713,41.143347
8,1372662433,-8.602713,41.143356
8,1372662448,-8.602713,41.143347
8,1372662463,-8.602722,41.143338
8,1372662478,-8.602749,41.14332
8,1372662493,-8.602767,41.143302
8,1372662508,-8.602749,41.143311
8,1372662523,-8.602749,41.143311
8,1372662538,-8.602749,41.143329
8,1372662553,-8.602749,41.143356
8,1372662568,-8.602758,41.143356
8,1372662583,-8.602758,41.143365
8,1372662598,-8.602308,41.143194
8,1372662613,-8.602281,41.143644
8,1372662628,-8.602875,41.144733
8,1372662643,-8.602884,41.144796
8,1372662658,-8.602884,41.144814
8,1372662673,-8.603163,41.145417
8,1372662688,-8.601858,41.145831
8,1372662703,-8.602101,41.146929
8,1372662718,-8.603046,41.146632
8,1372662733,-8.604828,41.146614
8,1372662748,-8.606259,41.146884
8,1372662763,-8.607672,41.147217
8,1372662778,-8.608077,41.147406
8,1372662793,-8.607699,41.147901
8,1372662808,-8.607753,41.147892
9,1372662959,-8.609355,41.177196
9,1372662974,-8.609364,41.177196
9,1372662989,-8.608635,41.177142
9,1372663004,-8.60814,41.176386
9,1372663019,-8.608887,41.175306
9,1372663034,-8.610264,41.174046
9,1372663049,-8.610543,41.172741
9,1372663064,-8.612361,41.172696
9,1372663079,-8.612514,41.172768
9,1372663094,-8.612496,41.172777
9,1372663109,-8.612496,41.172759
9,1372663124,-8.612748,41.172615
9,1372663139,-8.612649,41.172147
9,1372663154,-8.612667,41.172021
9,1372663169,-8.613594,41.17185
9,1372663184,-8.61606,41.171841
9,1372663199,-8.618409,41.171715
9,1372663214,-8.619948,41.170968
9,1372663229,-8.621433,41.170059
9,1372663244,-8.622288,41.168565
9,1372663259,-8.623026,41.16771
9,1372663274,-8.623188,41.167395
9,1372663289,-8.623602,41.166081
9,1372663304,-8.623044,41.165658
9,1372663319,-8.622729,41.165163
9,1372663334,-8.622945,41.16483
9,1372663349,-8.622981,41.16483
9,1372663364,-8.622999,41.16483
10,1372663271,-8.599257,41.149161
10,1372663286,-8.598753,41.148711
10,1372663301,-8.598762,41.14872
10,1372663316,-8.598753,41.148729
10,1372663331,-8.598726,41.148738
10,1372663346,-8.598591,41.148567
10,1372663361,-8.598609,41.148522
10,1372663376,-8.598636,41.148522
10,1372663391,-8.598609,41.148513
10,1372663406,-8.598627,41.148504
10,1372663421,-8.59905,41.148459
10,1372663436,-8.601228,41.148882
10,1372663451,-8.603019,41.149242
10,1372663466,-8.60463,41.149566
10,1372663481,-8.605557,41.149872
10,1372663496,-8.605584,41.149737
10,1372663511,-8.605683,41.149773
10,1372663526,-8.606718,41.150052
10,1372663541,-8.607186,41.150151
10,1372663556,-8.607681,41.148873
10,1372663571,-8.608518,41.147667
10,1372663586,-8.608626,41.147649
10,1372663601,-8.608644,41.147631
10,1372663616,-8.609148,41.14755
10,1372663631,-8.609157,41.147568
10,1372663646,-8.609751,41.147721
10,1372663661,-8.610489,41.147793
10,1372663676,-8.611461,41.147892
10,1372663691,-8.620983,41.147478
10,1372663706,-8.622144,41.147694
12,1372662041,-8.579781,41.146479
12,1372662056,-8.579493,41.14809
12,1372662071,-8.578746,41.150376
12,1372662086,-8.580447,41.152428
12,1372662101,-8.581626,41.153904
12,1372662116,-8.58204,41.155299
12,1372662131,-8.582643,41.156775
12,1372662146,-8.582166,41.15853
12,1372662161,-8.582769,41.158926
12,1372662176,-8.584263,41.158296
12,1372662191,-8.585991,41.157639
12,1372662206,-8.588142,41.157324
12,1372662221,-8.589618,41.157081
12,1372662236,-8.589888,41.156973
12,1372662251,-8.590887,41.156613
12,1372662266,-8.591103,41.156487
12,1372662281,-8.591121,41.15637
12,1372662296,-8.592264,41.156199
12,1372662311,-8.593875,41.156082
12,1372662326,-8.594262,41.156181
12,1372662341,-8.594253,41.156172
12,1372662356,-8.594406,41.156199
12,1372662371,-8.595009,41.155785
12,1372662386,-8.595315,41.155191
12,1372662401,-8.595504,41.154759
12,1372662416,-8.596224,41.153787
12,1372662431,-8.597286,41.15367
12,1372662446,-8.598699,41.153436
13,1372662045,-8.600184,41.18274
13,1372662060,-8.600256,41.182812
13,1372662075,-8.599329,41.182578
13,1372662090,-8.598357,41.182308
13,1372662105,-8.59743,41.181723
13,1372662120,-8.598177,41.18013
13,1372662135,-8.598969,41.178564
13,1372662150,-8.600373,41.178843
13,1372662165,-8.602578,41.179473
13,1372662180,-8.604819,41.180139
13,1372662195,-8.605188,41.180175
13,1372662210,-8.606079,41.178807
13,1372662225,-8.607429,41.177412
13,1372662240,-8.608059,41.176944
13,1372662255,-8.608428,41.175531
13,1372662270,-8.609436,41.174982
13,1372662285,-8.610336,41.173947
13,1372662300,-8.610372,41.172876
13,1372662315,-8.611389,41.172669
13,1372662330,-8.612757,41.172669
13,1372662345,-8.612712,41.172147
13,1372662360,-8.613072,41.171859
13,1372662375,-8.614647,41.171823
13,1372662390,-8.616807,41.171823
13,1372662405,-8.618661,41.171679
13,1372662420,-8.620038,41.170851
13,1372662435,-8.619957,41.169915
13,1372662450,-8.619903,41.168727
13,1372662465,-8.620596,41.16789
13,1372662480,-8.620308,41.167521
13,1372662495,-8.620434,41.166288
13,1372662510,-8.620533,41.16492
13,1372662525,-8.620596,41.164749
13,1372662540,-8.620569,41.164101
13,1372662555,-8.620578,41.164083
13,1372662570,-8.620542,41.164065
13,1372662585,-8.620497,41.164065
13,1372662600,-8.620488,41.164056
13,1372662615,-8.620497,41.164047
13,1372662630,-8.620731,41.163543
13,1372662645,-8.620803,41.163264
13,1372662660,-8.620875,41.162796
13,1372662675,-8.621028,41.161626
13,1372662690,-8.621208,41.160483
13,1372662705,-8.622747,41.160456
13,1372662720,-8.624295,41.160033
13,1372662735,-8.624286,41.159907
13,1372662750,-8.625528,41.159556
13,1372662765,-8.627454,41.158674
13,1372662780,-8.62758,41.158611
13,1372662795,-8.62758,41.15862
13,1372662810,-8.627994,41.158494
13,1372662825,-8.629542,41.158827
13,1372662840,-8.630271,41.158161
13,1372662855,-8.630055,41.157243
13,1372662870,-8.629479,41.156748
13,1372662885,-8.62974,41.155866
13,1372662900,-8.629668,41.155848
13,1372662915,-8.629632,41.155812
14,1372662088,-8.613324,41.154354
14,1372662103,-8.613324,41.154336
14,1372662118,-8.613342,41.154327
14,1372662133,-8.613315,41.154336
14,1372662148,-8.613288,41.154336
14,1372662163,-8.612757,41.153706
14,1372662178,-8.61192,41.152923
14,1372662193,-8.611974,41.151393
14,1372662208,-8.612172,41.150277
14,1372662223,-8.61246,41.149179
14,1372662238,-8.612172,41.148558
14,1372662253,-8.612091,41.148603
14,1372662268,-8.612127,41.148603
14,1372662283,-8.612118,41.148387
14,1372662298,-8.619822,41.147712
14,1372662313,-8.62029,41.14656
14,1372662328,-8.620272,41.146371
14,1372662343,-8.620191,41.146191
14,1372662358,-8.619282,41.14602
14,1372662373,-8.618346,41.145624
14,1372662388,-8.618256,41.14467
14,1372662403,-8.618283,41.144301
14,1372662418,-8.618247,41.143491
14,1372662433,-8.618148,41.143347
14,1372662448,-8.618148,41.143329
14,1372662463,-8.61813,41.143329
14,1372662478,-8.618094,41.143302
15,1372664268,-8.610876,41.145624
15,1372664283,-8.610912,41.145714
15,1372664298,-8.610813,41.145705
15,1372664313,-8.610561,41.14602
15,1372664328,-8.610057,41.146425
15,1372664343,-8.609787,41.146587
15,1372664358,-8.609265,41.146677
15,1372664373,-8.608941,41.14701
15,1372664388,-8.608824,41.147082
15,1372664403,-8.608716,41.147406
15,1372664418,-8.608932,41.147487
15,1372664433,-8.610237,41.147901
15,1372664448,-8.6103,41.14782
15,1372664463,-8.610462,41.14782
15,1372664478,-8.611641,41.147955
15,1372664493,-8.613342,41.14836
15,1372664508,-8.622045,41.147622
15,1372664523,-8.622117,41.147667
15,1372664538,-8.622288,41.14746
15,1372664553,-8.622405,41.147154
15,1372664568,-8.622414,41.147145
15,1372664583,-8.622414,41.147154
16,1372662417,-8.606394,41.178321
16,1372662432,-8.604693,41.177259
16,1372662447,-8.603469,41.176449
16,1372662462,-8.601309,41.176341
16,1372662477,-8.600337,41.175819
16,1372662492,-8.600373,41.175792
16,1372662507,-8.600112,41.176215
16,1372662522,-8.598843,41.178654
16,1372662537,-8.597664,41.181048
16,1372662552,-8.597376,41.181687
16,1372662567,-8.597394,41.181687
16,1372662582,-8.597403,41.181678
16,1372662597,-8.597142,41.182119
16,1372662612,-8.59689,41.182776
16,1372662627,-8.596863,41.184306
16,1372662642,-8.596845,41.185683
16,1372662657,-8.596764,41.187006
16,1372662672,-8.597502,41.187645
16,1372662687,-8.597511,41.1876
16,1372662702,-8.597439,41.187609
16,1372662717,-8.597511,41.187555
16,1372662732,-8.597511,41.187564
16,1372662747,-8.597502,41.187564
16,1372662762,-8.597439,41.1876
16,1372662777,-8.59743,41.187591
16,1372662792,-8.597583,41.187492
16,1372662807,-8.597664,41.187447
16,1372662822,-8.597745,41.187393
16,1372662837,-8.597952,41.187519
16,1372662852,-8.598024,41.186367
16,1372662867,-8.596953,41.186088
16,1372662882,-8.59689,41.185458
16,1372662897,-8.597925,41.184954
16,1372662912,-8.598681,41.18436
16,1372662927,-8.599041,41.183586
16,1372662942,-8.599689,41.182983
16,1372662957,-8.60013,41.1831
16,1372662972,-8.601282,41.183379
16,1372662987,-8.602461,41.18364
16,1372663002,-8.602488,41.183667
16,1372663017,-8.602452,41.183658
16,1372663032,-8.603235,41.183784
16,1372663047,-8.604027,41.182461
16,1372663062,-8.604918,41.180724
16,1372663077,-8.605098,41.180373
16,1372663092,-8.605863,41.179032
16,1372663107,-8.607024,41.177817
16,1372663122,-8.607609,41.17725
16,1372663137,-8.608158,41.176269
16,1372663152,-8.608446,41.175423
16,1372663167,-8.606808,41.174955
16,1372663182,-8.6058,41.17356
16,1372663197,-8.605368,41.171913
16,1372663212,-8.604243,41.171247
16,1372663227,-8.601534,41.171211
16,1372663242,-8.597034,41.171679
16,1372663257,-8.592813,41.170617
16,1372663272,-8.589582,41.168592
16,1372663287,-8.585847,41.166702
16,1372663302,-8.582292,41.165073
16,1372663317,-8.581374,41.161518
16,1372663332,-8.582895,41.1579
16,1372663347,-8.582679,41.154237
16,1372663362,-8.580249,41.151726
16,1372663377,-8.580258,41.149503
16,1372663392,-8.5815,41.148018
16,1372663407,-8.580321,41.146524
16,1372663422,-8.579529,41.146146
16,1372663437,-8.580519,41.145111
16,1372663452,-8.582148,41.144841
16,1372663467,-8.58231,41.144913
16,1372663482,-8.5824,41.14494
16,1372663497,-8.582724,41.145003
16,1372663512,-8.582859,41.145039
16,1372663527,-8.58321,41.145354
16,1372663542,-8.584056,41.14611
16,1372663557,-8.584335,41.146389
16,1372663572,-8.584344,41.146389
16,1372663587,-8.584812,41.146596
16,1372663602,-8.585784,41.146965
16,1372663617,-8.586054,41.147019
16,1372663632,-8.586594,41.147154
16,1372663647,-8.587098,41.147298
16,1372663662,-8.587008,41.147433
16,1372663677,-8.586909,41.147496
16,1372663692,-8.586441,41.147739
16,1372663707,-8.586117,41.148198
16,1372663722,-8.586099,41.148252
16,1372663737,-8.585973,41.14872
16,1372663752,-8.585829,41.148792
16,1372663767,-8.58564,41.148864
16,1372663782,-8.58564,41.148873
18,1372663193,-8.665632,41.170725
18,1372663208,-8.665425,41.170905
18,1372663223,-8.663985,41.171238
18,1372663238,-8.662536,41.170338
18,1372663253,-8.661429,41.168853
18,1372663268,-8.661159,41.167323
18,1372663283,-8.660898,41.166414
18,1372663298,-8.661348,41.165613
18,1372663313,-8.662509,41.164263
18,1372663328,-8.663067,41.16357
18,1372663343,-8.663247,41.16321
18,1372663358,-8.663949,41.16222
18,1372663373,-8.665272,41.161482
18,1372663388,-8.664435,41.160258
18,1372663403,-8.663526,41.158962
18,1372663418,-8.664354,41.158548
18,1372663433,-8.666046,41.1579
18,1372663448,-8.668188,41.157054
18,1372663463,-8.669241,41.157189
18,1372663478,-8.668998,41.157756
18,1372663493,-8.668962,41.157765
18,1372663508,-8.668962,41.157774
19,1372662421,-8.680428,41.155524
19,1372662436,-8.680563,41.155623
19,1372662451,-8.680599,41.156109
19,1372662466,-8.679717,41.156667
19,1372662481,-8.679321,41.156901
19,1372662496,-8.680014,41.1579
19,1372662511,-8.67888,41.158395
19,1372662526,-8.677881,41.158773
19,1372662541,-8.676819,41.159223
19,1372662556,-8.674551,41.160141
19,1372662571,-8.672058,41.161176
19,1372662586,-8.671059,41.161563
19,1372662601,-8.669502,41.16105
19,1372662616,-8.605809,41.14971
19,1372662631,-8.605764,41.149728
19,1372662646,-8.667981,41.161095
19,1372662661,-8.667009,41.16141
19,1372662676,-8.664795,41.161725
19,1372662691,-8.663229,41.162985
19,1372662706,-8.662266,41.16339
19,1372662721,-8.659341,41.162886
19,1372662736,-8.657181,41.162535
19,1372662751,-8.657226,41.162535
19,1372662766,-8.657136,41.162517
19,1372662781,-8.655831,41.16231
19,1372662796,-8.655867,41.162319
19,1372662811,-8.655867,41.162319
19,1372662826,-8.655876,41.162328
19,1372662841,-8.655867,41.162319
19,1372662856,-8.654751,41.16213
19,1372662871,-8.651601,41.161608
19,1372662886,-8.648847,41.161158
19,1372662901,-8.647101,41.160834
19,1372662916,-8.644176,41.160366
19,1372662931,-8.643339,41.160231
19,1372662946,-8.642196,41.160069
19,1372662961,-8.641719,41.159997
19,1372662976,-8.641692,41.159979
19,1372662991,-8.640693,41.160528
19,1372663006,-8.639262,41.161122
19,1372663021,-8.637939,41.161671
19,1372663036,-8.637057,41.16204
19,1372663051,-8.634789,41.163066
19,1372663066,-8.633187,41.162895
19,1372663081,-8.632062,41.162202
19,1372663096,-8.630199,41.163084
19,1372663111,-8.629065,41.163579
19,1372663126,-8.626824,41.163462
19,1372663141,-8.625456,41.163372
19,1372663156,-8.625474,41.163363
19,1372663171,-8.625474,41.163345
19,1372663186,-8.625474,41.163345
19,1372663201,-8.624637,41.163318
19,1372663216,-8.622567,41.162949
19,1372663231,-8.620839,41.162535
19,1372663246,-8.621136,41.160816
19,1372663261,-8.621577,41.160429
19,1372663276,-8.621127,41.160024
19,1372663291,-8.620956,41.159889
19,1372663306,-8.620371,41.159196
19,1372663321,-8.621208,41.158881
19,1372663336,-8.621226,41.158881
19,1372663351,-8.621217,41.158863
19,1372663366,-8.621226,41.158854
19,1372663381,-8.621235,41.158854
19,1372663396,-8.621244,41.15889
19,1372663411,-8.621244,41.158917
19,1372663426,-8.621244,41.158908
19,1372663441,-8.621604,41.158881
19,1372663456,-8.623116,41.159313
19,1372663471,-8.62254,41.160168
19,1372663486,-8.621478,41.160276
19,1372663501,-8.621082,41.161041
19,1372663516,-8.620002,41.161833
19,1372663531,-8.618733,41.162427
19,1372663546,-8.617392,41.162436
19,1372663561,-8.616717,41.162373
19,1372663576,-8.616294,41.16231
19,1372663591,-8.614287,41.162049
19,1372663606,-8.612082,41.161788
19,1372663621,-8.610327,41.161545
19,1372663636,-8.609634,41.161437
19,1372663651,-8.609841,41.160771
19,1372663666,-8.609904,41.159196
19,1372663681,-8.610021,41.157927
19,1372663696,-8.610012,41.157927
19,1372663711,-8.609994,41.157945
19,1372663726,-8.609976,41.157351
19,1372663741,-8.609976,41.155992
19,1372663756,-8.610021,41.155056
19,1372663771,-8.610003,41.15394
19,1372663786,-8.610039,41.152104
19,1372663801,-8.610642,41.151123
19,1372663816,-8.610885,41.150358
19,1372663831,-8.611164,41.149125
19,1372663846,-8.611101,41.148117
19,1372663861,-8.611047,41.148126
19,1372663876,-8.611038,41.148117
19,1372663891,-8.611245,41.147487
19,1372663906,-8.611506,41.146416
19,1372663921,-8.610948,41.146074
19,1372663936,-8.610858,41.145417
19,1372663951,-8.610507,41.143842
19,1372663966,-8.609319,41.143212
19,1372663981,-8.607789,41.142771
19,1372663996,-8.605494,41.142762
19,1372664011,-8.604756,41.144373
19,1372664026,-8.60427,41.145165
19,1372664041,-8.603811,41.145399
19,1372664056,-8.603415,41.145462
19,1372664071,-8.603415,41.145462
19,1372664086,-8.602956,41.145534
19,1372664101,-8.601687,41.14566
19,1372664116,-8.600076,41.145813
19,1372664131,-8.599356,41.145831
19,1372664146,-8.599365,41.145831
19,1372664161,-8.598915,41.145858
19,1372664176,-8.597664,41.145912
19,1372664191,-8.597592,41.145894
19,1372664206,-8.597592,41.145885
19,1372664221,-8.597601,41.145885
19,1372664236,-8.597601,41.145894
19,1372664251,-8.597457,41.14593
20,1372663518,-8.627616,41.157765
20,1372663533,-8.627571,41.157666
20,1372663548,-8.627589,41.157603
20,1372663563,-8.627967,41.157963
20,1372663578,-8.627364,41.158314
20,1372663593,-8.624916,41.15961
20,1372663608,-8.624772,41.159862
20,1372663623,-8.624826,41.159853
20,1372663638,-8.624817,41.15979
20,1372663653,-8.624061,41.159196
20,1372663668,-8.622675,41.157891
20,1372663683,-8.622648,41.157315
20,1372663698,-8.622756,41.156532
20,1372663713,-8.622702,41.15637
20,1372663728,-8.622801,41.156487
