id,t,sensor1,sensor2,model
0,59,1.7779659801806351,-0.8465919336156458,b
0,60,1.0629510116370198,0.3877615089394448,b
0,61,1.1066681742873004,-0.3334335606688871,b
0,62,0.7587318643455605,-0.9114823699262122,b
0,63,-0.5669047743498192,-1.0815262531768497,b
0,64,-1.4329591077391712,0.2474142634571267,b
0,65,-0.7787330672872753,-1.9078054578588617,b
0,66,2.392174345079156,-1.727240166173741,b
0,67,3.1450816864726283,-1.0299563743893572,b
0,68,0.9815662747054188,0.0962662703977484,b
0,69,2.6039455287928006,-0.9600606474892628,b
0,70,0.236415073200129,-0.032116699741327,b
0,71,3.078736264784953,-1.076075678553819,b
0,72,2.089802819379382,-2.9048284128212463,b
0,73,2.30447365152544,-1.784130565118518,b
0,74,1.1704052433912755,-1.3790202367114963,b
0,75,0.8217813633733319,-1.3885023465686397,b
0,76,2.5257220037592805,-1.0521093733303457,b
0,77,0.9390881854395908,-0.9367352088946282,b
0,78,-1.2282493735072475,-3.0377496927403964,b
0,79,1.654695587240413,-2.060771000962593,b
0,80,-0.66707850507893,-0.6380885917915071,b
0,81,0.973079064231068,-1.3396881442508974,b
0,82,0.7252176324960415,-2.466711331646194,b
0,83,1.2740623781667084,0.4940615850893382,b
0,84,0.8825625943430984,-2.1195623963907497,b
0,85,0.9542782982645652,0.4761791578461123,b
0,86,4.731131278978029,-1.8197842303681977,b
0,87,0.2177451547269753,-1.3866299937734996,b
0,88,1.5205091552465562,-1.2884050511958334,b
0,89,-0.4032776421449143,-0.3369830177271222,b
0,90,1.1752887366416938,-1.0029240952459937,b
0,91,-0.1223614902915097,-2.029394707151228,b
0,92,0.0315945919336893,-1.91333234119002,b
0,93,1.0897414524473792,-2.721640050990547,b
0,94,1.6629552506807044,-0.5504622535963616,b
0,95,0.612669155813398,-1.6520730907590475,b
0,96,0.4349660777894528,-1.007058778768844,b
0,97,1.2265622480274458,0.1525181454100462,b
0,98,1.1924532510243626,-1.6875696295721585,b
0,99,0.2614637498461396,-0.3213208510080194,b
1,0,0.3373819449445282,-2.7420608693764508,c
1,1,0.3519150805399585,0.1877668899951851,c
1,2,-0.4654547433695381,-0.1697471303259276,c
1,3,-0.3477955129442807,0.1313554497844447,c
1,4,1.132864338171262,-0.7816596143729048,c
1,5,-0.4079720997515243,1.150171894514727,c
1,6,-0.2065417569290173,1.7895146259394352,c
1,7,-0.6055703934708467,0.9892837770928696,c
1,8,0.9138459693859788,0.1404985936710825,c
1,9,1.6702884885144182,-0.2260690211327968,c
1,10,0.1932483525951478,0.5170296148862008,c
1,11,1.6782116611780933,-0.6230082442563317,c
1,12,-1.1340098297749384,2.6715210449134386,c
1,13,0.5403643537450078,-0.3147925636482224,c
1,14,-2.0965297311240363,-0.6077399091488204,c
1,15,-0.7277957312598349,0.1614715502463855,c
1,16,0.4102699968590927,1.7737402976256822,c
1,17,0.1092308724894266,0.7411612485151797,c
1,18,0.3254009970494592,1.2271535601019457,c
1,19,-0.0531855712317551,0.9950852022389018,c
1,20,0.1191301614367781,0.7713002979505376,c
1,21,-0.8928286193665838,1.2407516478836855,c
1,22,1.7607562620281596,1.3288061971569456,c
1,23,1.2001523077680032,-0.5517437365585367,c
1,24,0.8330666599273733,0.4758002713863288,c
1,25,-0.3105904163923467,0.6603115739448335,c
1,26,-0.4651560299786432,0.8727461457310375,c
1,27,1.8159675218925533,0.2233478895410564,c
1,28,2.196610917534445,3.13304782574308,c
1,29,2.483552616360967,2.143798960090729,c
1,30,0.549053255650345,1.7650579107424615,c
1,31,0.8149892666468571,0.0537408366675008,c
1,32,-0.4145534405146789,2.206054298818324,c
1,33,1.4774092948239297,0.1116055467017729,c
1,34,1.4379189231717873,2.9126508812499825,c
1,35,0.3278294251879539,0.5173499850358158,c
1,36,-0.2542107332676629,1.7110628590076784,c
1,37,-0.1871146591050135,1.009537039611882,c
1,38,0.5878143017677553,2.7789873437087707,c
1,39,1.0089957996809584,1.6248895789412885,c
1,40,1.584577093145964,0.6207904861811665,c
1,41,-0.4596516336606594,1.1376145554356871,c
1,42,-1.1179629059315317,2.116747316357427,c
1,43,-0.7506056985583096,0.5292003111402346,c
1,44,1.7147557593794054,-0.137827842256991,c
1,45,-0.0250119744877471,-0.4890820201840313,c
1,46,0.489605922086967,-0.4914003850837325,c
1,47,0.0003125729239699,-0.2021029295890253,c
1,48,0.8580538907808309,-0.4752130422244341,c
1,49,0.5471813229157647,0.7121194849032583,c
1,50,-1.917295671939138,0.6029923624497481,c
1,51,1.3668684479666977,0.1850431813069896,c
1,52,0.673769629688911,-1.416013281954508,c
1,53,0.882226948046818,-0.0884227171442851,c
1,54,0.8178847179660504,0.516928774376906,c
1,55,0.823183072977819,1.3694612218315814,c
1,56,-1.3107240810842622,0.9369320724102695,c
1,57,1.080159206288274,0.2487750326295066,c
1,58,0.0209818476991114,-0.1695796865972613,c
1,59,2.716719444016504,-0.8553542818646658,c
1,60,0.6180289574922142,-0.6455665844659952,c
1,61,0.2405278375429477,-0.0681892296571903,c
1,62,2.291505678431012,-0.0765154715991155,c
1,63,1.4244286880653934,-0.5244817367784934,c
1,64,0.703807974893145,-1.386367193511771,c
1,65,1.7410953045741706,-0.1519684003195499,c
1,66,0.6791025443216645,-0.8220724456983006,c
1,67,0.977757254342736,-1.288861840260172,c
1,68,1.4518044232525549,-0.2195720952841375,c
1,69,-0.6256669345072791,1.2688155520509603,c
1,70,-0.0150878695345032,0.1517701225433376,c
1,71,0.3965834318619465,-0.632375159012758,c
1,72,2.0436186082201067,0.1469200906806754,c
1,73,0.8356595983790842,-0.5877589555651496,c
1,74,0.989377304350236,-1.4212416759913813,c
1,75,1.206012674008222,-1.155550963654103,c
1,76,1.5612395227480425,-0.8256545951377235,c
1,77,0.9065522329140356,-0.1270578485285035,c
1,78,1.0179579938684389,-2.4362255610828343,c
1,79,-0.7256833602649784,-1.9568274214459664,c
1,80,2.1097017226238965,-1.7090646135858198,c
1,81,2.911458402634304,-0.9866443268813796,c
1,82,1.5117182999531655,-1.2106767409420307,c
1,83,2.7772157623037006,-0.8505288814827372,c
1,84,0.7877707972987009,-0.0700930338857874,c
1,85,1.3315298391519288,0.1277140314335856,c
1,86,0.6791689361932423,-1.7955723749691557,c
1,87,1.1343995087431031,0.8260887712358904,c
1,88,3.100120135241992,-1.399019368713458,c
1,89,-0.1835757854722207,-2.1840057615625503,c
1,90,-0.1349917029846798,-0.2156878159650026,c
1,91,-1.357865382682234,-2.143444606343308,c
1,92,0.5002242363819249,0.083976625586594,c
1,93,-0.3287937071710849,-1.32752121663719,c
1,94,-1.2090408847472207,0.8373171484206576,c
1,95,0.727595981662667,-0.4684270475982602,c
1,96,-0.3123582021413896,-0.4033547697279778,c
1,97,-0.128880218984009,-2.9335241030683057,c
1,98,2.358096202786029,-0.3332192292440777,c
1,99,0.6102428405550158,-0.6575059578874274,c
2,0,-1.7428520349925356,0.5052681814483767,a
2,1,-0.3486003602906694,0.96513570485448,a
2,2,-0.0597324414017565,0.8842089198178895,a
2,3,0.1652193158305384,0.4031989975001091,a
2,4,0.3420821094022049,0.8288444957955816,a
2,5,-1.495373257648284,1.2756320599946436,a
2,6,-0.7943782496427458,0.3070747966738835,a
2,7,-0.0581166738535854,0.4399963149729007,a
2,8,2.492190486488732,0.7758001904011753,a
2,9,-0.4322987612469064,2.349841226321046,a
2,10,1.4915869753525812,-0.2568587095087363,a
2,11,0.0605055643481772,0.6579754990426573,a
2,12,-0.0413411936601569,-0.8592800420135731,a
2,13,0.6776286179860032,1.1823036785990058,a
2,14,1.6421740717424615,0.3802048420427592,a
2,15,0.1865286844760182,0.1806647472724121,a
2,16,1.510934825093389,1.4271177712484318,a
2,17,0.6110866873766423,1.391297272109932,a
2,18,1.4167827548528076,1.94558453458693,a
2,19,0.03650728550196,-0.359761090353483,a
2,20,0.7091422469540503,0.6031766223239539,a
2,21,0.9350274079497932,1.0324221655314472,a
2,22,2.1900764458319624,0.6809705015450652,a
2,23,0.8356787489837978,1.423323721631171,a
2,24,0.5852676202537552,1.0232614420907775,a
2,25,-0.0608265062910903,1.563907587646322,a
2,26,0.3758536682233484,2.3395805061981028,a
2,27,-0.1167350020068207,0.5123354769928727,a
2,28,-0.7725605094586732,1.0218514078739205,a
2,29,1.4411058865498008,0.97862294963787,a
2,30,-0.7645990176004852,2.0701885036477856,a
2,31,1.929868790183317,-0.0460704440553315,a
2,32,0.4173566278085562,-0.7147019326081906,a
2,33,0.3149403506780346,-0.7561251630865439,a
2,34,0.1427689024521547,-0.629221872513085,a
2,35,-0.0455404983317931,1.5379512596096756,a
2,36,1.7481499059447356,-0.7700388505575634,a
2,37,1.4942135931506249,0.7453854276796766,a
2,38,0.3514300772153216,1.753756094982874,a
2,39,0.7930858508461975,1.5636396976795073,a
2,40,0.4669542294941194,0.5709537221950596,a
2,41,0.3691818410932142,0.5313059265461338,a
2,42,0.6811547970979163,0.0934904550046391,a
2,43,1.7641685895502683,0.1337428997027913,a
2,44,3.0597861048925075,0.3169259828839698,a
2,45,1.5587290187551528,0.7981691226645846,a
2,46,1.9608135410740577,0.4732481205317597,a
2,47,-0.9829054145320664,0.2211505570540875,a
2,48,0.4262356329876792,0.0524697310291275,a
2,49,1.2271010669337263,-1.4961438580728332,a
2,50,2.1952231044870683,0.987714958181119,a
2,51,1.3224950295298132,-0.5591874698152577,a
2,52,0.7056021086827613,1.161899768591493,a
2,53,-0.1794793877651818,1.0779242168848775,a
2,54,-1.023976737052053,-1.0838465862833335,a
2,55,2.2115053793034765,-0.5501176327325193,a
2,56,0.7397786577578557,-1.0808327836723346,a
2,57,0.9468288813078614,-0.2237008401969667,a
2,58,1.6636256893232764,-0.2874475323547555,a
2,59,2.154619779878676,-1.0878824695868348,a
2,60,-1.750624405152296,0.2059460313833339,a
2,61,0.2288373674773848,-0.2154967385647801,a
2,62,0.1715241575827348,-1.173126956082455,a
2,63,0.0048256047372813,-1.1500792191687814,a
2,64,0.9203370094795148,-1.1142963254130032,a
2,65,1.5408690508797953,-3.049192188650544,a
2,66,-0.2969576437947586,-1.678125981045914,a
2,67,2.006848910557204,-0.687358212320325,a
2,68,1.405458969379194,-2.329802443907195,a
2,69,-0.2929575388501467,-1.8754541381466767,a
2,70,-1.4578721127627547,-1.256726735284705,a
2,71,-0.0911793338975264,-1.8999307714089728,a
2,72,1.0230002057799408,-0.1637939197560919,a
2,73,1.0999743166706912,-0.7012189010326972,a
2,74,-0.0992961205348706,-1.782748640886156,a
2,75,1.6256758131431257,-2.1955912721917725,a
2,76,1.8290878420085148,-0.7774829070856426,a
2,77,1.705378872637422,-0.5538825069973902,a
2,78,1.8859653214063257,-1.2399504359249347,a
2,79,0.4383396474238799,-0.333388042703361,a
2,80,0.614693184859024,-3.0692175965070896,a
2,81,2.06962377019784,-0.9303935067378266,a
2,82,0.6913479228585926,-1.3011577950281008,a
2,83,1.4920839199071283,0.1088666286275226,a
2,84,0.6275090990753547,-0.5124600178849403,a
2,85,-0.5820484898681986,-0.8501436330751357,a
2,86,2.169054982299857,-1.959835498029976,a
2,87,-1.2921790800065582,-1.0446680348530153,a
2,88,-0.5665350970544086,-0.2513730749187011,a
2,89,0.595785603200966,-0.7943298375837424,a
2,90,0.4387269668495728,-2.025951493037737,a
2,91,0.4421063442252355,1.4123066405364726,a
2,92,2.668651406455279,0.1773999402727232,a
2,93,1.7899643192430257,-1.1302470368550048,a
2,94,0.7194347353371385,-0.9199334092460194,a
2,95,2.8612421874797547,-0.1269650079206199,a
2,96,0.3937512004471402,0.6049434786843928,a
2,97,0.7362998446517006,-0.8213426437910831,a
2,98,1.6831776495017254,-1.937025319235501,a
2,99,2.342285959102073,-1.910795713349923,a
3,0,0.4051510236903798,-0.7142846571303486,b
3,1,1.6038259333630387,-0.635103267549682,b
3,2,-1.0973692522228908,0.5249731464542075,b
3,3,0.324948362665403,0.2829957587843545,b
3,4,0.2902266427673439,0.1283352614953936,b
3,5,-0.3721738943996192,-0.5653008777060471,b
3,6,0.5094089063801233,0.6461788393527006,b
3,7,0.4086082542810857,1.3311347939310156,b
3,8,-1.4872688918240429,0.5470600483258374,b
3,9,1.390061460686032,-0.025490704881893,b
3,10,1.118213955458654,0.6483374445436673,b
3,11,-0.4766798345758044,0.5721383313866009,b
3,12,1.440868733026664,0.6187290807568646,b
3,13,1.13983485477571,-1.0268347211193296,b
3,14,0.9695956745083096,0.6160923600424725,b
3,15,1.3981750691441224,1.2699363071648166,b
3,16,0.0181960031124731,-0.3151280818287107,b
3,17,0.6873118731294139,0.5234066136748554,b
3,18,-0.8872978175889568,0.6530357989753418,b
3,19,-0.7966038631002277,2.8028255269132862,b
3,20,0.2199924064131025,1.2876405822692814,b
3,21,1.8684878528401616,0.6132541280898949,b
3,22,0.4386614149640772,-0.921824558673658,b
3,23,1.6644687138429808,3.0597334821617483,b
3,24,1.3947558490365617,0.2098612387172937,b
3,25,0.8261023666445091,0.2609507175818342,b
3,26,0.2259482113385146,0.3856382939802744,b
3,27,2.1570728165381965,-0.6544019244641816,b
3,28,-0.5136351837002264,0.9481205585551484,b
3,29,1.376400484300174,0.1635244434867282,b
3,30,3.0496610371298982,2.8904368973136307,b
3,31,0.4316598199980606,0.957131775971036,b
3,32,0.5948154316487054,2.7934139156216,b
3,33,1.8034563072491905,-0.3742055784934902,b
3,34,-2.012128792185526,1.5876786860552214,b
3,35,-0.8855288262301316,0.4902413643325569,b
3,36,-1.168608813296239,3.2725824424532486,b
3,37,2.233563972186332,1.1311642695450952,b
3,38,1.3736140662832683,1.6247575368310294,b
3,39,0.5004016627378506,1.1064502093618924,b
3,40,-1.113874074997116,1.3135515924334404,b
3,41,0.2341751777298,0.5272366420758721,b
3,42,-0.4867264666353249,-0.4307205475556948,b
3,43,1.759892689262891,0.557083056856693,b
3,44,1.7055749055160596,0.2080701372377752,b
3,45,-0.0323329877116908,1.8636669288225256,b
3,46,2.635445960868225,1.267535911329972,b
3,47,1.104248646858596,-0.0791438094689325,b
3,48,1.4495758355404171,0.0426967495388011,b
3,49,0.7751380210512436,0.0863051437713034,b
3,50,0.0725892232211843,-1.9435345606336325,b
3,51,1.700229779535836,1.6164747414168756,b
3,52,-1.4081784051147452,0.1927868927249114,b
3,53,-0.4550465282856714,0.4883927240312712,b
3,54,0.4927366448911741,0.5312145704848958,b
3,55,1.3292862109379058,1.1703909669766177,b
3,56,0.0370109373671084,-1.2443857343601104,b
3,57,-0.3179804340070782,-0.9226036806503776,b
3,58,-0.0111803868000807,-0.6038517267608985,b
3,59,2.601697420302285,1.3495079202001392,b
3,60,1.3988806955573057,0.7700620332841276,b
3,61,2.230481244985574,-0.1298022550411534,b
3,62,1.2556977210989693,-1.128008328421901,b
3,63,0.8506123388469159,0.1291760342500353,b
3,64,0.6848001582723062,-1.064185016625203,b
3,65,0.0919152546385587,-0.5263647359458704,b
3,66,1.5668730915460798,-0.6778402109097926,b
3,67,1.0075245073372463,-1.5275060848563513,b
3,68,0.4194181727669711,-1.316972904341911,b
3,69,1.745443009188595,-1.6817782757457214,b
3,70,-0.3178443403295817,-0.5108917097013177,b
3,71,0.5217876617339565,-1.2074785331577214,b
3,72,-0.4462617614713645,-1.61926218215656,b
3,73,0.7045983933463085,-2.073589595485728,b
3,74,2.020427529106127,0.4508279355659024,b
3,75,3.506908332721198,-1.1738186796519974,b
3,76,-0.9559501046685392,1.0239063364105,b
3,77,1.5485284603854486,-2.5485929126703053,b
3,78,0.7695875924524029,-1.076559522954265,b
3,79,-1.5941686590671391,-0.2422248426002445,b
3,80,1.0899903181166624,-1.287671234772101,b
3,81,2.515665042537627,-0.2710465386652899,b
3,82,-0.1267047413932037,-0.7299637173011037,b
3,83,0.1095523197435701,-1.412151736314248,b
3,84,-0.3160104351731944,-1.8537478782190384,b
3,85,2.025961653964236,-0.8879261933834587,b
3,86,2.1594058009212933,-1.0208950316683565,b
3,87,2.203185048679129,0.1347143006436157,b
3,88,1.227959017488946,-0.8667917319884174,b
3,89,1.8717542599960144,1.1658231085056132,b
3,90,1.2991003521046842,-0.1676448902021267,b
3,91,0.7660979189325894,-1.246368740751485,b
3,92,1.7099482481675223,-2.034718192554555,b
3,93,2.452079966985504,-0.0746005341275182,b
3,94,1.288213739482459,-1.5500357604755015,b
3,95,1.8903257319746776,-0.616743034163926,b
3,96,0.2251884946504502,-0.5599472955381843,b
3,97,0.5402509643322775,-1.2110691149556585,b
3,98,-0.0970142572249802,0.038825977208889,b
3,99,0.8613182170203904,-1.32803267447621,b
4,0,0.5882440560536467,-0.1432689162736097,b
4,1,0.92267396349884,-0.7633782335924355,b
4,2,-0.0891261648452559,0.3801878189566396,b
4,3,-0.3064705921241189,1.8393234385672703,b
4,4,0.2099598538641519,0.7977790413396378,b
4,5,-0.1037556951640446,0.7309107339401948,b
4,6,2.413709462907549,-0.269701668599343,b
4,7,0.5062515121091988,2.231393379617715,b
4,8,1.25370621577995,-1.6397772091763383,b
4,9,0.3536992960224363,-0.5348412774899511,b
4,10,0.160252915897713,-3.3322773753867265,b
4,11,1.6198842079862146,-0.3007499392883167,b
4,12,-0.7310169522619654,0.32212463982459,b
4,13,0.7227623049812011,1.2454371156273474,b
4,14,1.276641083855929,0.6227011156130215,b
4,15,0.4355184451282323,0.4618450390361854,b
4,16,0.2608823962240074,0.7170791289873548,b
4,17,0.3897193335472623,-0.012840542188208,b
4,18,2.308443819503227,-0.3755239871518568,b
4,19,1.0377838193650086,0.5224160306087531,b
4,20,1.755173349407267,0.7143956229550447,b
4,21,1.3645735075306815,1.18638004563267,b
4,22,0.4599849831852781,0.3382660313692572,b
4,23,1.7772699311994389,0.7925323482748772,b
4,24,0.9046605850957388,0.9439684152114856,b
4,25,-0.1681084326663584,0.4704677016862005,b
4,26,0.0068553576086535,-0.8152542188391458,b
4,27,-1.0451497437691604,1.3090942181633762,b
4,28,0.4833851945462631,1.2408334093504356,b
4,29,0.7494490476406372,0.8501118230130351,b
4,30,-0.4625310156258874,1.7106623334329691,b
4,31,1.821108123999323,0.3806915241199644,b
4,32,-0.0585630052792364,-1.1399734549161349,b
4,33,-1.4812807884367425,1.293453855446301,b
4,34,0.8678375556770312,1.6500343041737808,b
4,35,-0.9091163658114646,0.4984922750138453,b
4,36,1.1336633092509922,0.6292524576644091,b
4,37,-0.0784956273697823,0.3118917259340971,b
4,38,-0.9545338071338682,0.4251457655729124,b
4,39,0.4529135270958547,1.35844192513896,b
4,40,2.725471883162096,0.8979914113171736,b
4,41,1.6287256094466105,-0.3606830171667171,b
4,42,-1.5370118662181818,-0.6388322686819692,b
4,43,1.6862978353487268,0.5069572062008378,b
4,44,-0.0611578719023098,0.9141181167088104,b
4,45,1.4592205921356385,2.063304315382333,b
4,46,1.004446483804913,-0.0014500919026688,b
4,47,0.5775852546776826,-0.0534159519743213,b
4,48,0.5648796305388031,0.7202822248515632,b
4,49,1.063417164061699,0.252989696071731,b
4,50,1.7342178392171514,-0.62398900644906,b
4,51,-0.1181484630879653,-0.4110122804737891,b
4,52,1.1532464844716772,-0.2865448595082513,b
4,53,1.8136917046845404,0.1082011979149294,b
4,54,0.9392001315593536,0.6470630362741194,b
4,55,2.489173326809726,0.4335474717700835,b
4,56,2.8427125364669834,-1.7746589717357268,b
4,57,0.1312666907824471,-0.0659067230153236,b
4,58,0.6659971253956132,0.9108133068369616,b
4,59,1.047491590190469,-1.4361980844710454,b
4,60,0.7124328734348692,-1.1024577378931806,b
4,61,1.5865244865452044,-1.468367933949322,b
4,62,1.3259943948219255,-1.4086190870561002,b
4,63,1.782975432486848,-2.1417146196068906,b
4,64,-0.5828344459133649,0.2006403490626611,b
4,65,2.0246640568127767,-0.0419144852823332,b
4,66,1.4628713950241683,-0.9105955640303997,b
4,67,1.1287783862479277,-1.0520618164861115,b
4,68,0.8452194195886729,1.1223862402937463,b
4,69,-0.3483414203615366,-1.178018518997912,b
4,70,2.3565993264240856,0.6100750438772469,b
4,71,-0.3845605726409578,-2.353076763681657,b
4,72,0.8023252609409068,-0.8912967283884938,b
4,73,0.0599383272651248,0.1507267337736477,b
4,74,1.7235195491572877,-0.1200931828289786,b
4,75,-0.0091014965937451,-0.4585034326943362,b
4,76,2.4404800400245046,-3.300233028681858,b
4,77,0.6818549865275325,-0.6348978900797883,b
4,78,2.2746839366764444,-3.034475880181016,b
4,79,0.5814660368283149,-0.2104789641970933,b
4,80,-0.4283485753351664,-1.9051968494181992,b
4,81,2.0231609133748303,-0.3302443456680901,b
4,82,2.320270634578753,-0.5680109910654938,b
4,83,1.4315326338418264,-1.9228341907795845,b
4,84,1.699526120885849,-1.892117734731357,b
4,85,1.4549300853104916,-0.045991647024719,b
4,86,-0.0939702821188631,-0.3978167947107763,b
4,87,1.1379788112638975,-2.729826822805003,b
4,88,2.194679116842216,-0.4040683723174387,b
4,89,1.5140057147495063,-1.953579031058225,b
4,90,1.6535301371822404,-1.0218309853154453,b
4,91,1.368682491425801,0.7351539345143829,b
4,92,0.2124170724143769,-1.0182411183381448,b
4,93,-0.0015467479348612,0.6904264732943867,b
4,94,1.7530687204511972,0.9300353465216816,b
4,95,0.6227395108360015,-0.1283177771490178,b
4,96,0.4681298939517039,-0.0100633006128456,b
4,97,2.4768130354925217,-0.1039293533696483,b
4,98,1.470035958009244,-1.0141900702938482,b
4,99,2.08539210691993,-0.7005920586897527,b
5,0,-2.128145145640409,-0.7915879794283163,a
5,1,1.1911794428446612,-0.5917265904820704,a
5,2,1.6464893505949074,1.0049145850684271,a
5,3,0.3118312102525584,-0.4930675787029853,a
5,4,0.6478695748123516,-0.1292926354372892,a
5,5,-0.3721178715245304,-2.368743497179251,a
5,6,-0.9422380297148044,2.158522776978396,a
5,7,-1.5612080117334066,-1.6119483989253989,a
5,8,0.5653671943863776,-0.4470844926568419,a
5,9,0.7837455530330978,-0.4273599777463845,a
5,10,1.572265705610648,-0.2377619002397469,a
5,11,0.028340707850132,1.6639902566625495,a
5,12,0.9426469047719176,0.7287255866948531,a
5,13,1.383458340108983,-0.2097476516150915,a
5,14,-1.5127037661889815,-0.6678074630932408,a
5,15,0.4614041225983938,0.0098492556060181,a
5,16,0.2946879289660422,1.0148710406680803,a
5,17,0.5081860025163628,2.3349453376566487,a
5,18,-0.4269529214913365,0.981571701618171,a
5,19,-1.0685586935512643,0.860652647934135,a
5,20,1.8398896994270009,2.417723008650208,a
5,21,-0.422696503816492,1.899280653927704,a
5,22,1.0332501953506663,0.4645117706728953,a
5,23,3.194668838752477,0.8352037771251608,a
5,24,0.9692877831260536,1.2496191983898108,a
5,25,0.6621993707714595,1.9167397202846863,a
5,26,0.9225887085065864,1.9154633510374672,a
5,27,-0.3130161615270188,0.4812288560975042,a
5,28,0.9192182086966684,0.4351871332954732,a
5,29,-0.2724431728306454,1.3476027407852458,a
5,30,1.0109005431766929,2.1340364157748124,a
5,31,1.0607735221657393,3.3395751942922742,a
5,32,1.1697775200094276,1.4286705181251271,a
5,33,2.5147037982651623,0.0179352413211488,a
5,34,0.6039620785589335,1.361595843686515,a
5,35,1.2189242184952322,1.1324588256597532,a
5,36,0.4862667364297042,1.1305037358986612,a
5,37,-0.5078971100292251,2.121479568429955,a
5,38,0.4259050953993341,0.1527414888439575,a
5,39,0.9079113294492368,1.752552125249153,a
5,40,1.2025937981372472,-1.1194202064753995,a
5,41,0.6298566822949777,-0.7310495503304553,a
5,42,0.4424780806132402,0.979450432482311,a
5,43,0.9527067207997622,0.2747648786894611,a
5,44,2.472346153570617,-2.0331021558218723,a
5,45,0.8989776081167465,1.00674729805771,a
5,46,1.3980433585230037,-0.352643729506034,a
5,47,0.7840554307646425,0.0611407392477706,a
5,48,0.3528933425286293,0.4164038330959623,a
5,49,1.2295617094572584,0.4958584208678931,a
5,50,0.6486704775277192,2.300346036595988,a
5,51,-0.1195477988192162,0.6514892591384247,a
5,52,0.7464818464349561,0.0727858896462253,a
5,53,1.7339773797255496,0.7082913863721493,a
5,54,-0.6009170216452565,-2.7393123880371544,a
5,55,0.7415993334441942,-1.8560366991152373,a
5,56,1.1143230164532945,0.677617430764594,a
5,57,-0.7678997088330957,-0.8080418382631769,a
5,58,1.4354834211833385,-0.1120585800991099,a
5,59,0.2666905788273415,-1.420780744090921,a
5,60,0.2612494618717972,-0.2202437722847897,a
5,61,2.120727284440295,-1.3297061744994962,a
5,62,-0.177691091613181,0.2319164985238857,a
5,63,-0.0147873990398946,-0.9661022994214428,a
5,64,-0.7924999560542815,1.9210733098581263,a
5,65,0.6632199251295672,0.0741526351304553,a
5,66,2.656246821593086,0.4963827981591978,a
5,67,0.4123311859390892,-0.3988658329401853,a
5,68,0.9976836481046726,-2.2870754337688552,a
5,69,0.4682219315714433,-0.7905753166563169,a
5,70,2.186809833824774,0.0493797901995786,a
5,71,1.3013532168240365,-0.1312151858015052,a
5,72,2.1785042151644616,-0.6605265098481796,a
5,73,0.912187023927524,-1.1150663539160053,a
