id,t,lon,lat
id100,1372663465,-8.620117608853885,41.15025776868474
id100,1372663480,-8.62206321124072,41.15049208252752
id100,1372663495,-8.623100710028405,41.15004255380873
id100,1372663510,-8.62256859316949,41.15277176384209
id100,1372663525,-8.625528720507731,41.15213074470241
id100,1372663540,-8.624710206915166,41.1536339939933
id100,1372663555,-8.625144301522075,41.15582969119093
id100,1372663570,-8.625531369629805,41.15564084347271
id100,1372663585,-8.626893863365355,41.15344736810869
id100,1372663600,-8.627051481750724,41.15557172129068
id100,1372663615,-8.630436790773732,41.15637986909999
id100,1372663630,-8.631540705716624,41.15302266562828
id100,1372663645,-8.635251552769644,41.15495578806516
id100,1372663660,-8.63551693664567,41.15336546364088
id100,1372663675,-8.639669168772683,41.15376872529578
id100,1372663690,-8.641397029628227,41.15294053126568
id100,1372663705,-8.643471590964989,41.15624954837328
id100,1372663720,-8.643190922012199,41.15936456789014
id100,1372663735,-8.6436188455445,41.15979587707839
id100,1372663750,-8.644527186238724,41.1611303884196
id100,1372663765,-8.64537699456727,41.15898372259134
id100,1372663780,-8.64439759432869,41.15919700131135
id100,1372663795,-8.645348274259849,41.16039729359638
id100,1372663810,-8.64463764751533,41.159952143060366
id100,1372663825,-8.645632500736477,41.16383602027101
id100,1372663840,-8.646640964690302,41.164045916843335
id100,1372663855,-8.6464325850469,41.167381851235525
id100,1372663870,-8.643556784488613,41.16893208297783
id100,1372663885,-8.638255565750615,41.16941776964407
id100,1372663900,-8.63615741635994,41.17300507345427
id100,1372663915,-8.630647446150912,41.17551479828803
id100,1372663930,-8.623840068450399,41.17597509289964
id100,1372663945,-8.621820927326207,41.17710072639654
id100,1372663960,-8.618070227344518,41.17566049664827
id100,1372663975,-8.620643813356487,41.178461213255126
id100,1372663990,-8.620614818089278,41.18165585767648
id100,1372664005,-8.62046010297238,41.18488773050159
id100,1372664020,-8.62058288059508,41.1867428674801
id100,1372664035,-8.622939224928299,41.18909057440887
id100,1372664050,-8.62522841871631,41.19159146651882
id100,1372664065,-8.62521455863809,41.19426113327357
id100,1372664080,-8.6262694294621,41.19717184837496
id100,1372664095,-8.625341575214375,41.199557795545246
id100,1372664110,-8.625050424632411,41.20261226240376
id100,1372664125,-8.622886388755148,41.20692282042591
id100,1372664140,-8.621611628300833,41.20537375038905
id100,1372664155,-8.619752739759162,41.20602446074033
id100,1372664170,-8.618284837447254,41.20641019513753
id100,1372664185,-8.619653991473465,41.20719281730598
id100,1372664200,-8.623026705575745,41.209951898116415
id100,1372664215,-8.626190902764241,41.21003115308304
id100,1372664230,-8.631799162990015,41.20779344474133
id100,1372664245,-8.635325676414261,41.207993522603786
id100,1372664260,-8.638781215199753,41.20959973257144
id100,1372664275,-8.645402953376925,41.20636318358839
id100,1372664290,-8.648379633073148,41.20592318236744
id100,1372664305,-8.649402886574817,41.20933573661471
id100,1372664320,-8.649277849252785,41.213011406646
id100,1372664335,-8.652837494009914,41.21417951730892
id100,1372664350,-8.65421005179306,41.21989920945929
id100,1372664365,-8.658386161057429,41.22240039297215
id100,1372664380,-8.661011691193728,41.22673581850388
id100,1372664395,-8.662516649055997,41.22903589381068
id100,1372664410,-8.666822283693064,41.23065126588178
id100,1372664425,-8.664598685134976,41.23462545058002
id100,1372664440,-8.66337318344186,41.236671390272384
id100,1372664455,-8.666164651159121,41.23914794856204
id100,1372664470,-8.667693797038357,41.241348961125446
id100,1372664485,-8.668232140657778,41.24293074178484
id100,1372664500,-8.668601372970276,41.24011265255467
id100,1372664515,-8.667700716802017,41.239111596732826
id100,1372664530,-8.667951070895578,41.23848539503613
id100,1372664545,-8.669002974530732,41.24079105919847
id100,1372664560,-8.66658517194188,41.24005830007371
id100,1372664575,-8.66862943359932,41.23834767313766
id100,1372664590,-8.667070065673425,41.23963516612237
id100,1372664605,-8.66760816154888,41.23775828417196
id100,1372664620,-8.666300779464283,41.2389752288965
id100,1372664635,-8.669155614912679,41.24068923553098
id100,1372664650,-8.668447213105821,41.24106572429191
id100,1372664665,-8.669850216909213,41.24053416977884
id100,1372664680,-8.668471756382273,41.24056865787477
id100,1372664695,-8.66905350939838,41.24203323866039
id100,1372664710,-8.668458516446396,41.23996034822202
id100,1372664725,-8.667211015264593,41.24176180896965
id100,1372664740,-8.669106252903763,41.23971127733794
id100,1372664755,-8.668335457004245,41.24042694517915
id100,1372664770,-8.668352910885378,41.24087996779499
id100,1372664785,-8.66794015269658,41.24103899804624
id100,1372664800,-8.668502493838965,41.23920921151042
id100,1372664815,-8.667780997128643,41.23889587543975
id100,1372664830,-8.669284608080183,41.23802341558557
id100,1372664845,-8.66798152824285,41.24040512296093
id100,1372664860,-8.667139746261968,41.23783404317928
id100,1372664875,-8.667415227090569,41.23924453597501
id100,1372664890,-8.668762007299868,41.24153416157658
id100,1372664905,-8.66840953578907,41.239191585750326
id100,1372664920,-8.668352143066878,41.237671667706266
id100,1372664935,-8.668354734822424,41.23962904584683
id100,1372664950,-8.667237599849562,41.23758891429085
id100,1372664965,-8.66751996034855,41.23933768768727
id100,1372664980,-8.667553561869326,41.23918129916723
id100,1372664995,-8.66781359581515,41.239919912681
id100,1372665010,-8.668065167597407,41.24045763235782
id101,1372665568,-8.627008603776385,41.16201256744221
id101,1372665583,-8.627831989546836,41.16187464758862
id101,1372665598,-8.628367978039295,41.158783888309166
id101,1372665613,-8.627366627421939,41.16101121743732
id101,1372665628,-8.626012127052057,41.15982837655854
id101,1372665643,-8.625670427332256,41.15964299396342
id101,1372665658,-8.625913154858104,41.15879776862716
id101,1372665673,-8.624546758264003,41.15914511965275
id101,1372665688,-8.62777815393046,41.157194135445486
id101,1372665703,-8.624900215075193,41.15620743053747
id101,1372665718,-8.625939404085186,41.15592941748507
id101,1372665733,-8.62278226402876,41.15687588907998
id101,1372665748,-8.623823649282034,41.15537450447572
id101,1372665763,-8.623375116368273,41.152742175127095
id101,1372665778,-8.623932064360524,41.151643114151966
id101,1372665793,-8.625639326620117,41.150560348274425
id102,1372663015,-8.564380396167417,41.156040895580006
id102,1372663030,-8.563470529247052,41.15654693503749
id102,1372663045,-8.565469976305618,41.15677225528469
id102,1372663060,-8.565310216361846,41.15548267770326
id102,1372663075,-8.566694017387476,41.15729292467984
id102,1372663090,-8.566491390157996,41.158855344596574
id102,1372663105,-8.568961500917428,41.15934953688799
id102,1372663120,-8.570567602512842,41.15764907702218
id102,1372663135,-8.569007929061831,41.16279475747911
id102,1372663150,-8.568347157662119,41.16401414993831
id102,1372663165,-8.573431087539532,41.16422900229445
id102,1372663180,-8.573908423979129,41.165072558122
id102,1372663195,-8.574544180171378,41.168280248860405
id102,1372663210,-8.574404094181519,41.16822550941591
id102,1372663225,-8.57362006394597,41.169804034424295
id102,1372663240,-8.571334416781365,41.17165878213311
id102,1372663255,-8.569669782713175,41.17090847165267
id102,1372663270,-8.56818924734346,41.170226075078645
id102,1372663285,-8.568578851613841,41.17362837153269
id102,1372663300,-8.56543224434931,41.17325551772911
id102,1372663315,-8.56459025986087,41.17568226103581
id102,1372663330,-8.566647489318962,41.177253800470325
id102,1372663345,-8.564139460083448,41.178959199215015
id102,1372663360,-8.565416655059142,41.1804299966865
id102,1372663375,-8.56697175011587,41.18001667337809
id102,1372663390,-8.57005800989405,41.18346803092446
id102,1372663405,-8.57030221194886,41.18067586344728
id102,1372663420,-8.574406197785024,41.1851928231377
id102,1372663435,-8.57777271848376,41.184135254637326
id102,1372663450,-8.580888076642818,41.18266132607158
id102,1372663465,-8.581310745885103,41.18572932049943
id102,1372663480,-8.584450954334269,41.18142069197385
id102,1372663495,-8.588137133617993,41.183706655847104
id102,1372663510,-8.59059647452086,41.18169253596796
id102,1372663525,-8.593880946795492,41.18297001614214
id102,1372663540,-8.593063927372043,41.18332128960005
id102,1372663555,-8.593177500659612,41.18380229844886
id102,1372663570,-8.592165609476144,41.18140141261754
id102,1372663585,-8.595445531891087,41.18432767973666
id102,1372663600,-8.59273734030504,41.1844183118506
id102,1372663615,-8.59622971588461,41.18528269882358
id102,1372663630,-8.594162285750608,41.184439709972885
id102,1372663645,-8.59528396135953,41.1838485889774
id102,1372663660,-8.594203741873539,41.18593936168526
id102,1372663675,-8.594984871317429,41.18391157343406
id102,1372663690,-8.597954092082952,41.18550099765363
id102,1372663705,-8.598322560841218,41.18482220395044
id102,1372663720,-8.59819594158566,41.18506452588758
id102,1372663735,-8.599620681523541,41.18672613346602
id102,1372663750,-8.59934591522038,41.18562448459766
id102,1372663765,-8.601387291134007,41.18416584803168
id102,1372663780,-8.60262262796915,41.18567524070156
id102,1372663795,-8.59871485545108,41.18430290286816
id102,1372663810,-8.599298662675595,41.18533284578298
id102,1372663825,-8.59882500341603,41.18636756955412
id102,1372663840,-8.599417818786058,41.18449161524845
id102,1372663855,-8.598513428945768,41.18448972662423
id102,1372663870,-8.599018325470105,41.18535172450537
id102,1372663885,-8.599181204369108,41.18317114397442
id102,1372663900,-8.599423092527955,41.18492985957942
id102,1372663915,-8.600017321819214,41.18530803894213
id102,1372663930,-8.598663882279213,41.1845786493441
id102,1372663945,-8.599500516061397,41.1835549131571
id102,1372663960,-8.598190003562838,41.18547256891775
id102,1372663975,-8.599117017947327,41.18597949151744
id102,1372663990,-8.598064962096986,41.18550413277636
id102,1372664005,-8.595936191265471,41.18488137784119
id102,1372664020,-8.59975400867993,41.185738169845486
id102,1372664035,-8.597587938554542,41.18502437120802
id102,1372664050,-8.5970630674801,41.18407189280335
id102,1372664065,-8.596797323857004,41.1856197321838
id102,1372664080,-8.596338188717397,41.18514478602523
id102,1372664095,-8.598712990748487,41.18476897119282
id102,1372664110,-8.597490128922475,41.18540594722686
id102,1372664125,-8.59697688434126,41.18540145782533
id102,1372664140,-8.598312751244148,41.183931861688336
id102,1372664155,-8.599449678326863,41.18600671030676
id102,1372664170,-8.596846370994962,41.18671720341364
id102,1372664185,-8.597960421396115,41.18563683103439
id102,1372664200,-8.598049912013805,41.18544774019026
id102,1372664215,-8.597191682751118,41.185331230360674
id102,1372664230,-8.59869200242871,41.185125322412105
id103,1372664574,-8.606070804091926,41.15005897463244
id103,1372664589,-8.606565505183884,41.14936483856223
id103,1372664604,-8.605998172752232,41.14915547580495
id103,1372664619,-8.6063374691891,41.14997417759538
id103,1372664634,-8.609025172178852,41.15107406826899
id103,1372664649,-8.607492093083595,41.15136740493265
id103,1372664664,-8.609205954634044,41.14949541108312
id103,1372664679,-8.618772522349895,41.14826937561861
id103,1372664694,-8.61972521128191,41.150359393896224
id103,1372664709,-8.620737801613275,41.14926925951645
id103,1372664724,-8.621210477296612,41.151632787150646
id103,1372664739,-8.623663426268038,41.15106582858144
id103,1372664754,-8.62427727709016,41.15526499167821
id103,1372664769,-8.623844948595966,41.15492953042866
id103,1372664784,-8.623455341596987,41.156337395706565
id103,1372664799,-8.623836293668177,41.15495870065351
id103,1372664814,-8.62573479391694,41.15781707988594
id103,1372664829,-8.62603723277502,41.15958988026167
id103,1372664844,-8.626064335003882,41.15863613011195
id103,1372664859,-8.627382540125987,41.15965742387316
id103,1372664874,-8.626423061606541,41.15933518757475
id103,1372664889,-8.626512465413315,41.159534251459824
id103,1372664904,-8.628213403982679,41.160854585937855
id104,1372664197,-8.632341158435294,41.17140430694139
id104,1372664212,-8.633898100918218,41.171559522957125
id104,1372664227,-8.634033807405345,41.17066144905723
id104,1372664242,-8.632716578047622,41.16899341072724
id104,1372664257,-8.632547628105845,41.16931531944041
id104,1372664272,-8.630899612273636,41.17083916543773
id104,1372664287,-8.630154007354282,41.16757457251346
id104,1372664302,-8.630236935280656,41.16839882652499
id104,1372664317,-8.629632187156048,41.16850172057887
id104,1372664332,-8.629943109147513,41.16617872503219
id104,1372664347,-8.628441938033724,41.16609963511172
id104,1372664362,-8.63145509052807,41.166797930873685
id104,1372664377,-8.633333961994056,41.16589321962883
id104,1372664392,-8.631497452299318,41.16581676916486
id104,1372664407,-8.631860364473773,41.16438450791801
id104,1372664422,-8.63044565308081,41.16548826910945
id104,1372664437,-8.627688998799822,41.16358464994943
id104,1372664452,-8.627525183305945,41.16225499940375
id104,1372664467,-8.629135629761386,41.16128114132926
id104,1372664482,-8.627733230590483,41.1623167224754
id104,1372664497,-8.627944299669807,41.16187263722929
id104,1372664512,-8.628235058435918,41.16104023563214
id104,1372664527,-8.627959382030072,41.15971535650806
id104,1372664542,-8.627420768083457,41.16055659863551
id104,1372664557,-8.626220282279894,41.1573475930697
id104,1372664572,-8.625433085729046,41.15613497748297
id104,1372664587,-8.627181195670671,41.15639004526388
id104,1372664602,-8.626617643967453,41.156117118249306
id104,1372664617,-8.62439302904991,41.156192854846914
id104,1372664632,-8.6257974053336,41.156842436696365
id104,1372664647,-8.624799423427316,41.15780601253783
id104,1372664662,-8.62207820805221,41.1531573396817
id104,1372664677,-8.625318118792224,41.15457424565196
id104,1372664692,-8.624651231150862,41.15519207492312
id104,1372664707,-8.623179042865491,41.158667679103786
id104,1372664722,-8.624099132582794,41.15575271616866
id104,1372664737,-8.62462126500351,41.15432127316753
id104,1372664752,-8.624298122535832,41.15599483332395
id104,1372664767,-8.62358473114884,41.155758091982335
id104,1372664782,-8.627157129550048,41.15559367230966
id104,1372664797,-8.624417759070424,41.15446532117291
id104,1372664812,-8.62190064986756,41.15382564688518
id104,1372664827,-8.625903945260568,41.15473468620909
id104,1372664842,-8.623532736177516,41.15538686173588
id104,1372664857,-8.624941492422437,41.15466125907072
id104,1372664872,-8.624562807941416,41.1537196095802
id104,1372664887,-8.622311721455045,41.15168580438427
id104,1372664902,-8.623260666052895,41.15214421608174
id104,1372664917,-8.623619383045758,41.14942415806401
id104,1372664932,-8.623289582845377,41.15171109742809
id104,1372664947,-8.622679736205207,41.15112249808378
id104,1372664962,-8.62269231806876,41.15054940626351
id104,1372664977,-8.621592592019038,41.148444546688765
id104,1372664992,-8.620303844910602,41.15074102783894
id104,1372665007,-8.618997042774405,41.1501695266954
id104,1372665022,-8.618029316582291,41.14935723297324
id104,1372665037,-8.619086415521869,41.14945760091059
id104,1372665052,-8.619166224124205,41.14941909230314
id105,1372662399,-8.630698963274071,41.17565073892315
id105,1372662414,-8.631208888820902,41.17380447666662
id105,1372662429,-8.63158445333573,41.17408944630789
id105,1372662444,-8.634682094733439,41.17422172394179
id105,1372662459,-8.636361995892445,41.17378777237074
id105,1372662474,-8.636192857734407,41.17266314785097
id105,1372662489,-8.633947688374013,41.17105293888938
id105,1372662504,-8.634078305304346,41.16978618373002
id105,1372662519,-8.636454913450278,41.170335349570806
id105,1372662534,-8.637998918563492,41.1676683402618
id105,1372662549,-8.636630239753199,41.16854691289526
id105,1372662564,-8.639395907854961,41.1694151996432
id105,1372662579,-8.641209720432432,41.16729857926609
id105,1372662594,-8.642517733777062,41.16937943700319
id105,1372662609,-8.640976744200533,41.168623471923205
id105,1372662624,-8.640118911762784,41.17156683496831
id105,1372662639,-8.643731759539778,41.169610076181286
id105,1372662654,-8.648562701307867,41.16703643154773
id105,1372662669,-8.645825053118868,41.16196109786818
id105,1372662684,-8.644908278113249,41.158976100590685
id105,1372662699,-8.644274244018115,41.157756732996845
id105,1372662714,-8.642117262764732,41.154496996166905
id105,1372662729,-8.639357381466498,41.15307599255865
id105,1372662744,-8.63882817518495,41.14965735563893
id105,1372662759,-8.637074901283315,41.14831574586418
id105,1372662774,-8.639048646819585,41.14598946287195
id105,1372662789,-8.639645742193764,41.14339269770986
id105,1372662804,-8.639714731718545,41.14210259338976
id105,1372662819,-8.636337867872998,41.14128644779709
id106,1372663905,-8.621908277809666,41.15932749567109
id106,1372663920,-8.620689612663702,41.15730750141701
id106,1372663935,-8.619833296961186,41.15831746792607
id106,1372663950,-8.619644366203664,41.15765632397725
id106,1372663965,-8.619003276336299,41.157197339160994
id106,1372663980,-8.619374878926386,41.153909938897634
id106,1372663995,-8.621007991616423,41.15460434340892
id106,1372664010,-8.620596832257734,41.154775621851975
id106,1372664025,-8.621100995295885,41.15324145737683
id106,1372664040,-8.620827068112037,41.15248170595213
id106,1372664055,-8.622261201746486,41.153189685200495
id106,1372664070,-8.62172129761599,41.15260797459611
id106,1372664085,-8.62092920518488,41.1520303603614
id106,1372664100,-8.622677547544246,41.15244925966235
id106,1372664115,-8.620658344709483,41.15164547644929
id107,1372663855,-8.605863749781719,41.14844138131072
id107,1372663870,-8.60471249331932,41.1477746450125
id107,1372663885,-8.605326163470385,41.148875773767365
id107,1372663900,-8.604370070502663,41.14781247716348
id107,1372663915,-8.607203053584456,41.150403997897776
id107,1372663930,-8.60855697156544,41.14988309132649
id107,1372663945,-8.60572507586577,41.15009196511565
id107,1372663960,-8.60959437668217,41.14994580070598
id107,1372663975,-8.608479623237544,41.14961541607457
id107,1372663990,-8.611542778954533,41.15069782400754
id107,1372664005,-8.618338543629145,41.14855384833358
id107,1372664020,-8.61994408135845,41.14997983679341
id107,1372664035,-8.62056878519494,41.15062919676289
id107,1372664050,-8.619597540898448,41.15139174412716
id107,1372664065,-8.621412692460309,41.149902419954266
id107,1372664080,-8.623307022342665,41.15232117864389
id107,1372664095,-8.623595356662918,41.1548035565756
id107,1372664110,-8.625438756623534,41.1542190636284
id107,1372664125,-8.623461735590006,41.15624467051082
id107,1372664140,-8.624964840454048,41.15777231484526
id107,1372664155,-8.624234487167243,41.15800434399589
id107,1372664170,-8.626027916616346,41.1582437171084
id107,1372664185,-8.626197270195627,41.15767969495989
id107,1372664200,-8.625862153901764,41.157709547644686
id107,1372664215,-8.626603175083572,41.16190658841095
id107,1372664230,-8.628400209701244,41.16021702032841
id107,1372664245,-8.625592562994711,41.15604145976656
id107,1372664260,-8.626508149105765,41.15946102156804
id107,1372664275,-8.626164468239562,41.15986376125418
id107,1372664290,-8.625378515081927,41.160187908650194
id107,1372664305,-8.62564800706986,41.15986703639498
id107,1372664320,-8.628964175123327,41.16083566030753
id107,1372664335,-8.626677479752653,41.16391087234744
id107,1372664350,-8.60197733958885,41.14899204100826
id107,1372664365,-8.604407391673151,41.149625263547534
id107,1372664380,-8.625205708980571,41.16194909239847
id107,1372664395,-8.62576660582875,41.16413849012107
id107,1372664410,-8.627812182374864,41.16479455206573
id107,1372664425,-8.626130552455814,41.16567801493032
id107,1372664440,-8.625553242373964,41.16539578666859
id107,1372664455,-8.625899244317132,41.16586403493875
id107,1372664470,-8.625100282168772,41.16639030607961
id107,1372664485,-8.624944036857071,41.16779790076922
id107,1372664500,-8.624887558760781,41.16539946697493
id107,1372664515,-8.625025653585874,41.1678908778299
id107,1372664530,-8.628805246345184,41.16670448449048
id107,1372664545,-8.629303145047372,41.16771067200994
id107,1372664560,-8.632185589828143,41.16701162364294
id107,1372664575,-8.634263723924562,41.16829654221922
id107,1372664590,-8.633386318714507,41.16797462564271
id107,1372664605,-8.632306858932429,41.16676742698529
id107,1372664620,-8.634035641935782,41.16763119446757
id107,1372664635,-8.635520857647725,41.16819142245821
id107,1372664650,-8.63937690238621,41.16926244297066
id107,1372664665,-8.641441520061022,41.17132492186869
id107,1372664680,-8.645408504485111,41.17442297459756
id107,1372664695,-8.646412185457809,41.17498359070758
id107,1372664710,-8.650078719592424,41.177617360716425
id107,1372664725,-8.649813898493676,41.17899570718583
id107,1372664740,-8.653679331752446,41.18051254828527
id107,1372664755,-8.652963502544937,41.18089061211406
id107,1372664770,-8.654698213817234,41.17967749723262
id107,1372664785,-8.656636156740207,41.17956406633909
id107,1372664800,-8.65797751312768,41.17801519534008
id107,1372664815,-8.662837839180073,41.18015039038109
id107,1372664830,-8.663107528115184,41.1810573908201
id107,1372664845,-8.665661299041798,41.18119251897044
id107,1372664860,-8.664682400948173,41.18085034294441
id107,1372664875,-8.669590399152883,41.17920343167952
id107,1372664890,-8.669778689691826,41.17791536229905
id107,1372664905,-8.670583667269641,41.17748827232787
id107,1372664920,-8.669214026909206,41.17681568165907
id107,1372664935,-8.673357375902702,41.178451993491215
id107,1372664950,-8.671925677533528,41.17291058186185
id107,1372664965,-8.677112798457443,41.17540658131339
id107,1372664980,-8.67970175920623,41.173763059640166
id107,1372664995,-8.68109198107591,41.178637012890256
id107,1372665010,-8.681610718385615,41.17730371398227
id107,1372665025,-8.685506641004766,41.17709916420618
id107,1372665040,-8.687742685587972,41.17709233587776
id107,1372665055,-8.68750206634077,41.17568936276647
id107,1372665070,-8.688726486586402,41.17507908880486
id108,1372665245,-8.60090218617239,41.16799671533633
id108,1372665260,-8.598304374055664,41.16825046552941
id108,1372665275,-8.59823179051318,41.16783354986839
id108,1372665290,-8.595615703316632,41.1678323817652
id108,1372665305,-8.597150754954777,41.16919207360328
id108,1372665320,-8.597027872240387,41.16622134515214
id108,1372665335,-8.594975981357305,41.16927932662142
id108,1372665350,-8.592740725802443,41.16684233584261
id108,1372665365,-8.588208765912098,41.167446913413954
id108,1372665380,-8.588588367972951,41.16606851066393
id108,1372665395,-8.58674726462827,41.1665752445666
id108,1372665410,-8.588306402565832,41.16768602449461
id108,1372665425,-8.5877960408903,41.16602686159983
id108,1372665440,-8.588718488383943,41.167120669886245
id108,1372665455,-8.585127770453338,41.16763246219553
id108,1372665470,-8.584576240262937,41.164815884596926
id108,1372665485,-8.583243358653698,41.165426984453575
id108,1372665500,-8.583532123658262,41.16691562272639
id108,1372665515,-8.583995823636796,41.16675185557986
id108,1372665530,-8.582802746481516,41.16756622666546
id108,1372665545,-8.580049423731303,41.16664590288814
id108,1372665560,-8.580243495523636,41.16871245101944
id108,1372665575,-8.580871737171583,41.16828275933808
id108,1372665590,-8.577946436837365,41.16773185098347
id108,1372665605,-8.578217321832703,41.17003003399284
id108,1372665620,-8.577707684085508,41.16786636434007
